latitude,longitude,timestamp,altitude
23.56431,87.2830933333,16:21:01,96.8
23.5643183333,87.2830916667,16:21:02,97.2
23.5643266667,87.2830883333,16:21:03,97.5
23.5643283333,87.283085,16:21:04,98.0
23.5643283333,87.2830816667,16:21:05,98.3
23.564335,87.2830733333,16:21:06,98.3
23.56434,87.283065,16:21:07,98.3
23.5643433333,87.2830616667,16:21:08,98.3
23.564345,87.28306,16:21:09,98.3
23.5643433333,87.28306,16:21:10,98.2
23.5643433333,87.2830616667,16:21:11,98.1
23.5643433333,87.2830616667,16:21:12,98.1
23.5643433333,87.2830633333,16:21:13,98.0
23.5643433333,87.2830633333,16:21:14,97.9
23.5643433333,87.2830633333,16:21:15,97.9
23.5643433333,87.2830633333,16:21:16,97.8
23.5643433333,87.283065,16:21:17,97.8
23.5643433333,87.283065,16:21:18,97.8
23.5643433333,87.283065,16:21:19,97.8
23.5643433333,87.2830633333,16:21:20,97.8
23.5643433333,87.2830633333,16:21:21,97.8
23.5643433333,87.2830633333,16:21:22,97.8
23.5643433333,87.2830633333,16:21:23,97.8
23.5643433333,87.2830633333,16:21:24,97.8
23.5643433333,87.2830633333,16:21:25,97.8
23.5643433333,87.2830633333,16:21:26,97.8
23.5643433333,87.2830633333,16:21:27,97.8
23.5643433333,87.2830633333,16:21:28,97.8
23.5643433333,87.2830633333,16:21:29,97.8
23.5643433333,87.2830633333,16:21:30,97.8
23.5643433333,87.2830633333,16:21:31,97.8
23.5643433333,87.2830633333,16:21:32,97.8
23.5643433333,87.2830633333,16:21:33,97.8
23.5643433333,87.2830633333,16:21:34,97.8
23.5643433333,87.2830633333,16:21:35,97.8
23.5643433333,87.2830633333,16:21:36,97.8
23.5643433333,87.2830633333,16:21:37,97.8
23.5643433333,87.2830633333,16:21:38,97.8
23.5643433333,87.2830633333,16:21:39,97.8
23.5643433333,87.2830633333,16:21:40,97.8
23.5643433333,87.2830633333,16:21:41,97.8
23.5643433333,87.2830633333,16:21:42,97.8
23.5643433333,87.2830633333,16:21:43,97.8
23.5643433333,87.2830633333,16:21:44,97.8
23.5643433333,87.2830633333,16:21:45,97.8
23.5643433333,87.2830633333,16:21:46,97.8
23.5643433333,87.2830633333,16:21:47,97.8
23.5643433333,87.2830633333,16:21:48,97.8
23.5643433333,87.2830633333,16:21:49,97.8
23.5643433333,87.2830633333,16:21:50,97.8
23.5643433333,87.2830633333,16:21:51,97.8
23.5643433333,87.283065,16:21:52,97.8
23.5643433333,87.283065,16:21:53,97.8
23.5643433333,87.283065,16:21:54,97.8
23.5643433333,87.283065,16:21:55,97.8
23.5643433333,87.283065,16:21:56,97.8
23.5643433333,87.283065,16:21:57,97.8
23.5643433333,87.283065,16:21:58,97.8
23.5643433333,87.283065,16:21:59,97.8
23.5643433333,87.283065,16:22:00,97.8
23.5643433333,87.283065,16:22:01,97.8
23.5643433333,87.283065,16:22:02,97.8
23.5643433333,87.283065,16:22:03,97.8
23.5643433333,87.283065,16:22:04,97.8
23.5643433333,87.283065,16:22:05,97.8
23.5643433333,87.283065,16:22:06,97.8
23.5643433333,87.283065,16:22:07,97.8
23.5643433333,87.283065,16:22:08,97.8
23.5643433333,87.283065,16:22:09,97.8
23.5643433333,87.283065,16:22:10,97.8
23.5643433333,87.283065,16:22:11,97.8
23.5643433333,87.283065,16:22:12,97.8
23.5643433333,87.283065,16:22:13,97.8
23.5643433333,87.283065,16:22:14,97.8
23.5643433333,87.283065,16:22:15,97.8
23.5643433333,87.283065,16:22:16,97.8
23.5643433333,87.283065,16:22:17,97.8
23.5643416667,87.2830666667,16:22:18,97.7
23.5643416667,87.2830666667,16:22:19,97.7
23.5643383333,87.2830716667,16:22:20,97.6
23.5643366667,87.2830733333,16:22:21,97.5
23.5643333333,87.2830766667,16:22:22,97.4
23.5643333333,87.2830766667,16:22:23,97.4
23.5643316667,87.2830766667,16:22:24,97.5
23.5643316667,87.2830766667,16:22:25,97.6
23.5643316667,87.2830766667,16:22:26,97.6
23.5643316667,87.2830766667,16:22:27,97.6
23.5643316667,87.2830766667,16:22:28,97.5
23.5643316667,87.2830766667,16:22:29,97.5
23.5643316667,87.2830766667,16:22:30,97.5
23.5643316667,87.2830766667,16:22:31,97.5
23.5643333333,87.2830766667,16:22:32,97.5
23.564335,87.283075,16:22:33,97.6
23.5643366667,87.283075,16:22:34,97.6
23.56434,87.2830733333,16:22:35,97.6
23.5643416667,87.28307,16:22:36,97.6
23.564345,87.2830683333,16:22:37,97.6
23.5643483333,87.283065,16:22:38,97.6
23.56435,87.2830616667,16:22:39,97.6
23.5643516667,87.2830583333,16:22:40,97.6
23.564355,87.2830566667,16:22:41,97.8
23.5643583333,87.2830583333,16:22:42,97.8
23.56436,87.28306,16:22:43,97.8
23.5643616667,87.2830583333,16:22:44,97.7
23.5643633333,87.2830566667,16:22:45,97.8
23.564365,87.2830533333,16:22:46,97.8
23.564365,87.283055,16:22:47,97.8
23.564365,87.283055,16:22:48,97.8
23.564365,87.283055,16:22:49,97.7
23.5643633333,87.283055,16:22:50,97.7
23.5643633333,87.283055,16:22:51,97.7
23.5643633333,87.283055,16:22:52,97.7
23.5643633333,87.283055,16:22:53,97.7
23.5643633333,87.283055,16:22:54,97.7
23.564365,87.2830533333,16:22:55,97.7
