latitude,longitude,timestamp,altitude
23.5644516667,87.282975,07:52:07,97.8
23.5644516667,87.282975,07:52:08,97.8
23.5644516667,87.282975,07:52:09,97.8
23.5644516667,87.282975,07:52:10,97.8
23.5644516667,87.282975,07:52:11,97.8
23.5644516667,87.282975,07:52:12,97.8
23.5644516667,87.282975,07:52:13,97.8
23.5644516667,87.282975,07:52:14,97.8
23.5644516667,87.282975,07:52:15,97.8
23.5644516667,87.282975,07:52:16,97.8
23.5644516667,87.282975,07:52:17,97.8
23.5644516667,87.282975,07:52:18,97.8
23.5644516667,87.282975,07:52:19,97.8
23.5644516667,87.282975,07:52:20,97.8
23.5644516667,87.282975,07:52:21,97.8
23.5644516667,87.282975,07:52:22,97.8
23.5644516667,87.282975,07:52:23,97.8
23.5644516667,87.282975,07:52:24,97.8
23.5644516667,87.282975,07:52:25,97.8
23.5644516667,87.282975,07:52:26,97.8
23.5644516667,87.282975,07:52:27,97.8
23.5644516667,87.282975,07:52:28,97.8
23.5644516667,87.282975,07:52:29,97.8
23.5644516667,87.282975,07:52:30,97.8
23.5644516667,87.282975,07:52:31,97.8
23.5644516667,87.282975,07:52:32,97.8
23.5644516667,87.282975,07:52:33,97.8
23.5644516667,87.282975,07:52:34,97.8
23.5644516667,87.282975,07:52:35,97.8
23.5644516667,87.282975,07:52:36,97.9
23.5644516667,87.282975,07:52:37,97.9
23.5644516667,87.282975,07:52:38,97.9
23.5644516667,87.282975,07:52:39,97.9
23.5644516667,87.282975,07:52:40,97.9
23.5644516667,87.282975,07:52:41,97.9
23.5644516667,87.282975,07:52:42,97.9
23.5644516667,87.282975,07:52:43,97.9
23.5644516667,87.2829733333,07:52:44,97.9
23.5644516667,87.2829733333,07:52:45,97.9
23.5644516667,87.2829733333,07:52:46,97.9
23.5644516667,87.2829733333,07:52:47,97.9
23.5644516667,87.2829733333,07:52:48,97.9
23.5644516667,87.2829733333,07:52:49,97.9
23.5644516667,87.2829733333,07:52:50,97.9
23.5644516667,87.2829733333,07:52:51,97.9
23.5644516667,87.2829733333,07:52:52,97.9
23.5644516667,87.2829733333,07:52:53,97.9
23.5644516667,87.2829733333,07:52:54,97.9
23.56445,87.2829733333,07:52:55,97.9
23.56445,87.2829733333,07:52:56,97.9
23.56445,87.2829733333,07:52:57,97.9
23.56445,87.2829733333,07:52:58,97.9
23.56445,87.2829733333,07:52:59,97.9
23.56445,87.2829733333,07:53:00,97.9
23.56445,87.2829733333,07:53:01,97.9
23.56445,87.2829733333,07:53:02,97.9
23.56445,87.2829733333,07:53:03,97.9
23.56445,87.2829733333,07:53:04,97.9
23.56445,87.2829733333,07:53:05,97.9
23.56445,87.2829733333,07:53:06,97.9
23.56445,87.2829733333,07:53:07,97.9
23.56445,87.2829733333,07:53:08,97.9
23.56445,87.2829733333,07:53:09,97.9
23.56445,87.2829733333,07:53:10,97.9
23.56445,87.2829733333,07:53:11,97.9
23.56445,87.2829733333,07:53:12,97.9
23.56445,87.2829733333,07:53:13,97.9
23.56445,87.2829733333,07:53:14,97.9
23.56445,87.2829733333,07:53:15,97.9
23.56445,87.2829733333,07:53:16,97.9
23.56445,87.2829733333,07:53:17,97.9
23.56445,87.2829733333,07:53:18,97.9
23.56445,87.2829733333,07:53:19,97.9
23.56445,87.2829733333,07:53:20,97.9
23.56445,87.2829733333,07:53:21,97.9
23.56445,87.2829733333,07:53:22,97.9
23.56445,87.2829733333,07:53:23,97.9
23.56445,87.2829733333,07:53:24,97.9
23.56445,87.2829733333,07:53:25,97.9
23.56445,87.2829733333,07:53:26,97.9
23.56445,87.2829733333,07:53:27,97.9
23.56445,87.2829716667,07:53:28,97.9
23.56445,87.2829716667,07:53:29,97.9
23.56445,87.2829716667,07:53:30,97.9
23.56445,87.2829716667,07:53:31,97.9
23.56445,87.2829716667,07:53:32,97.9
23.56445,87.2829716667,07:53:33,97.9
23.5644483333,87.2829716667,07:53:34,98.0
23.5644483333,87.2829716667,07:53:35,98.0
23.5644483333,87.2829716667,07:53:36,98.0
23.5644483333,87.2829716667,07:53:37,98.0
23.5644483333,87.2829716667,07:53:38,98.0
23.5644483333,87.2829716667,07:53:39,98.0
23.5644483333,87.2829716667,07:53:40,98.0
23.5644483333,87.2829716667,07:53:41,98.0
23.5644483333,87.2829716667,07:53:42,98.0
23.5644483333,87.2829716667,07:53:43,98.0
23.5644483333,87.2829716667,07:53:44,98.0
23.5644483333,87.2829716667,07:53:45,98.0
23.5644483333,87.2829716667,07:53:46,98.0
23.5644483333,87.2829716667,07:53:47,98.0
23.5644483333,87.2829716667,07:53:48,98.0
23.5644483333,87.2829716667,07:53:49,98.0
23.5644483333,87.2829716667,07:53:50,98.0
23.5644483333,87.2829716667,07:53:51,98.0
23.5644483333,87.2829716667,07:53:52,98.0
23.5644483333,87.2829716667,07:53:53,98.0
23.5644483333,87.2829716667,07:53:54,98.0
23.5644483333,87.2829716667,07:53:55,98.0
23.5644483333,87.2829716667,07:53:56,98.0
23.5644483333,87.2829716667,07:53:57,98.0
23.5644483333,87.2829716667,07:53:58,98.0
23.5644483333,87.2829716667,07:53:59,98.0
23.5644483333,87.2829716667,07:54:00,98.0
23.5644483333,87.2829716667,07:54:01,98.0
23.5644483333,87.2829716667,07:54:02,98.0
23.5644483333,87.2829716667,07:54:03,98.0
23.5644483333,87.2829716667,07:54:04,98.0
23.5644483333,87.2829716667,07:54:05,98.0
23.5644483333,87.2829716667,07:54:06,98.0
23.5644483333,87.2829716667,07:54:07,98.0
23.5644483333,87.2829716667,07:54:08,98.0
23.5644483333,87.2829716667,07:54:09,98.0
23.5644483333,87.2829716667,07:54:10,98.0
23.5644483333,87.2829716667,07:54:11,98.0
23.5644483333,87.2829716667,07:54:12,98.0
23.5644483333,87.2829716667,07:54:13,98.0
23.5644483333,87.2829716667,07:54:14,98.0
23.5644483333,87.2829716667,07:54:15,98.0
23.5644483333,87.2829716667,07:54:16,98.0
23.5644483333,87.2829716667,07:54:17,98.0
23.5644483333,87.2829716667,07:54:18,98.0
23.5644483333,87.2829716667,07:54:19,98.0
23.5644483333,87.2829716667,07:54:20,98.0
23.5644483333,87.2829716667,07:54:21,98.0
23.5644483333,87.2829716667,07:54:22,98.0
23.5644483333,87.2829716667,07:54:23,98.0
23.5644483333,87.2829716667,07:54:24,98.0
23.5644483333,87.2829716667,07:54:25,98.0
23.5644483333,87.2829716667,07:54:26,98.0
23.5644483333,87.2829716667,07:54:27,98.0
23.5644483333,87.2829716667,07:54:28,98.0
23.5644483333,87.2829716667,07:54:29,98.0
23.5644483333,87.28297,07:54:30,98.0
23.5644483333,87.28297,07:54:31,98.0
23.5644483333,87.28297,07:54:32,98.0
23.5644483333,87.28297,07:54:33,98.0
23.5644483333,87.28297,07:54:34,98.0
23.5644483333,87.28297,07:54:35,98.0
23.5644483333,87.28297,07:54:36,98.0
23.5644483333,87.28297,07:54:37,98.0
23.5644466667,87.2829683333,07:54:38,98.0
23.5644466667,87.2829666667,07:54:39,98.0
23.564445,87.282965,07:54:40,98.0
23.564445,87.2829633333,07:54:41,98.0
23.5644433333,87.2829616667,07:54:42,98.0
23.5644433333,87.2829616667,07:54:43,98.0
23.5644416667,87.28296,07:54:44,98.0
23.5644416667,87.2829583333,07:54:45,98.0
23.5644416667,87.2829583333,07:54:46,98.0
23.5644416667,87.2829583333,07:54:47,98.0
23.56444,87.2829566667,07:54:48,98.0
23.5644383333,87.2829566667,07:54:49,97.9
23.5644366667,87.282955,07:54:50,97.9
23.5644366667,87.282955,07:54:51,97.9
23.564435,87.282955,07:54:52,97.9
23.5644333333,87.2829533333,07:54:53,97.8
23.5644316667,87.2829533333,07:54:54,97.8
23.5644316667,87.2829533333,07:54:55,97.8
23.56443,87.2829533333,07:54:56,97.8
23.56443,87.2829516667,07:54:57,97.8
23.5644283333,87.2829516667,07:54:58,97.7
23.5644266667,87.2829516667,07:54:59,97.7
23.5644266667,87.2829516667,07:55:00,97.7
23.5644266667,87.28295,07:55:01,97.7
23.564425,87.28295,07:55:02,97.7
23.564425,87.28295,07:55:03,97.7
23.564425,87.28295,07:55:04,97.7
23.564425,87.28295,07:55:05,97.7
23.564425,87.28295,07:55:06,97.7
23.564425,87.28295,07:55:07,97.7
23.564425,87.28295,07:55:08,97.7
23.564425,87.28295,07:55:09,97.7
23.564425,87.28295,07:55:10,97.7
23.564425,87.28295,07:55:11,97.7
23.564425,87.28295,07:55:12,97.7
23.564425,87.28295,07:55:13,97.7
23.564425,87.28295,07:55:14,97.7
23.564425,87.28295,07:55:15,97.7
23.564425,87.28295,07:55:16,97.7
23.564425,87.28295,07:55:17,97.7
23.564425,87.28295,07:55:18,97.7
23.564425,87.28295,07:55:19,97.7
23.564425,87.28295,07:55:20,97.7
23.564425,87.28295,07:55:21,97.7
23.564425,87.28295,07:55:22,97.7
23.564425,87.28295,07:55:23,97.7
23.564425,87.28295,07:55:24,97.7
23.564425,87.28295,07:55:25,97.7
23.564425,87.28295,07:55:26,97.7
23.564425,87.28295,07:55:27,97.7
23.564425,87.28295,07:55:28,97.7
23.564425,87.28295,07:55:29,97.7
23.564425,87.28295,07:55:30,97.7
23.564425,87.28295,07:55:31,97.7
23.564425,87.28295,07:55:32,97.7
23.564425,87.28295,07:55:33,97.7
23.564425,87.28295,07:55:34,97.7
23.564425,87.28295,07:55:35,97.7
23.564425,87.28295,07:55:36,97.7
23.564425,87.28295,07:55:37,97.7
23.564425,87.28295,07:55:38,97.7
23.564425,87.28295,07:55:39,97.7
23.564425,87.28295,07:55:40,97.7
23.564425,87.28295,07:55:41,97.7
23.564425,87.28295,07:55:42,97.7
23.564425,87.28295,07:55:43,97.7
23.564425,87.2829483333,07:55:44,97.6
23.5644266667,87.2829483333,07:55:45,97.6
23.5644283333,87.2829483333,07:55:46,97.5
23.5644283333,87.2829483333,07:55:47,97.5
23.5644283333,87.2829483333,07:55:48,97.5
23.5644283333,87.2829483333,07:55:49,97.5
23.5644283333,87.2829483333,07:55:50,97.5
23.5644283333,87.2829483333,07:55:51,97.5
23.5644283333,87.2829483333,07:55:52,97.5
23.5644283333,87.2829483333,07:55:53,97.5
23.5644283333,87.2829483333,07:55:54,97.4
23.5644283333,87.2829483333,07:55:55,97.4
23.5644283333,87.2829483333,07:55:56,97.4
23.5644283333,87.2829483333,07:55:57,97.4
23.5644283333,87.2829483333,07:55:58,97.4
23.5644283333,87.2829483333,07:55:59,97.4
23.5644283333,87.2829483333,07:56:00,97.4
23.5644283333,87.2829483333,07:56:01,97.4
23.5644283333,87.2829483333,07:56:02,97.4
23.5644283333,87.2829483333,07:56:03,97.4
23.5644283333,87.2829483333,07:56:04,97.4
23.5644283333,87.2829483333,07:56:05,97.4
23.5644283333,87.2829483333,07:56:06,97.4
23.5644283333,87.2829483333,07:56:07,97.4
23.5644283333,87.2829483333,07:56:08,97.4
23.5644283333,87.2829483333,07:56:09,97.4
23.5644283333,87.2829483333,07:56:10,97.4
23.5644283333,87.2829483333,07:56:11,97.4
23.5644283333,87.2829483333,07:56:12,97.4
23.5644283333,87.2829483333,07:56:13,97.4
23.5644283333,87.2829483333,07:56:14,97.4
23.5644283333,87.2829483333,07:56:15,97.4
23.5644283333,87.2829466667,07:56:16,97.4
23.5644283333,87.2829466667,07:56:17,97.4
23.5644283333,87.2829466667,07:56:18,97.4
23.5644283333,87.2829466667,07:56:19,97.4
23.5644283333,87.2829466667,07:56:20,97.4
23.5644283333,87.2829466667,07:56:21,97.4
23.5644283333,87.282945,07:56:22,97.4
23.5644266667,87.282945,07:56:23,97.3
23.5644266667,87.2829433333,07:56:24,97.3
23.5644266667,87.2829433333,07:56:25,97.3
23.5644266667,87.2829416667,07:56:26,97.2
23.5644266667,87.2829416667,07:56:27,97.2
23.5644266667,87.2829416667,07:56:28,97.2
23.5644266667,87.2829416667,07:56:29,97.2
23.5644266667,87.2829416667,07:56:30,97.2
23.5644266667,87.2829416667,07:56:31,97.2
23.5644266667,87.2829416667,07:56:32,97.2
23.5644266667,87.282935,07:56:33,97.3
23.5644266667,87.282925,07:56:34,97.3
23.564425,87.2829166667,07:56:35,97.3
23.5644266667,87.282905,07:56:36,97.3
23.5644233333,87.2828933333,07:56:37,97.2
23.5644166667,87.2828816667,07:56:38,97.2
23.56441,87.2828716667,07:56:39,97.2
23.5644033333,87.2828633333,07:56:40,97.1
23.564395,87.282855,07:56:41,97.1
23.5643916667,87.28285,07:56:42,97.1
23.56439,87.2828466667,07:56:43,97.1
23.5643883333,87.2828433333,07:56:44,97.3
23.5643866667,87.2828416667,07:56:45,97.3
23.5643866667,87.2828416667,07:56:46,97.3
23.5643866667,87.2828416667,07:56:47,97.3
23.5643866667,87.2828416667,07:56:48,97.3
23.5643866667,87.2828416667,07:56:49,97.3
23.5643866667,87.2828416667,07:56:50,97.3
23.5643866667,87.2828416667,07:56:51,97.3
23.5643866667,87.2828416667,07:56:52,97.3
23.5643866667,87.2828416667,07:56:53,97.3
23.5643866667,87.2828416667,07:56:54,97.3
23.5643866667,87.2828416667,07:56:55,97.3
23.5643866667,87.2828416667,07:56:56,97.3
23.5643866667,87.2828416667,07:56:57,97.3
23.5643866667,87.2828416667,07:56:58,97.3
23.564385,87.2828416667,07:56:59,97.3
23.564385,87.2828416667,07:57:00,97.3
23.564385,87.2828416667,07:57:01,97.3
23.564385,87.2828416667,07:57:02,97.3
23.564385,87.2828416667,07:57:03,97.3
23.564385,87.2828416667,07:57:04,97.3
23.564385,87.2828416667,07:57:05,97.3
23.564385,87.2828416667,07:57:06,97.3
23.564385,87.2828416667,07:57:07,97.3
23.56438,87.2828383333,07:57:08,97.3
23.5643716667,87.2828316667,07:57:09,97.4
23.5643666667,87.2828233333,07:57:10,97.5
23.5643616667,87.2828166667,07:57:11,97.5
23.5643583333,87.28281,07:57:12,97.4
23.564355,87.2828066667,07:57:13,97.3
23.5643533333,87.2828016667,07:57:14,97.2
23.5643516667,87.2827983333,07:57:15,97.2
23.56435,87.2827966667,07:57:16,97.2
23.5643483333,87.2827933333,07:57:17,97.4
23.5643466667,87.2827916667,07:57:18,97.5
23.5643483333,87.2827916667,07:57:19,97.5
23.5643483333,87.2827916667,07:57:20,97.5
23.5643466667,87.2827916667,07:57:21,97.5
23.5643466667,87.2827916667,07:57:22,97.4
23.5643466667,87.2827916667,07:57:23,97.4
23.5643466667,87.2827916667,07:57:24,97.4
23.5643466667,87.2827916667,07:57:25,97.4
23.5643466667,87.28279,07:57:26,97.4
23.5643433333,87.2827866667,07:57:27,97.5
23.56434,87.28278,07:57:28,97.5
23.5643383333,87.2827733333,07:57:29,97.5
23.5643366667,87.2827666667,07:57:30,97.5
23.564335,87.2827566667,07:57:31,97.4
23.564335,87.2827466667,07:57:32,97.3
23.564335,87.2827383333,07:57:33,97.1
23.5643383333,87.2827316667,07:57:34,96.8
23.56434,87.282725,07:57:35,96.6
23.5643416667,87.2827183333,07:57:36,96.3
23.5643466667,87.2827066667,07:57:37,96.7
23.56435,87.2826966667,07:57:38,96.6
23.5643583333,87.2826816667,07:57:39,96.5
23.5643666667,87.2826666667,07:57:40,96.5
23.5643733333,87.2826516667,07:57:41,96.4
23.5643783333,87.282635,07:57:42,96.4
23.5643883333,87.2826183333,07:57:43,96.4
23.5643966667,87.2826033333,07:57:44,96.4
23.5644033333,87.2825933333,07:57:45,96.4
23.5644066667,87.2825883333,07:57:46,96.5
23.5644133333,87.282585,07:57:47,96.7
23.5644166667,87.2825833333,07:57:48,96.7
23.5644216667,87.2825816667,07:57:49,96.5
23.5644216667,87.2825783333,07:57:50,96.5
23.5644283333,87.2825716667,07:57:51,96.5
23.5644333333,87.2825616667,07:57:52,96.5
23.564435,87.2825516667,07:57:53,96.5
23.5644366667,87.2825433333,07:57:54,96.4
23.5644383333,87.2825366667,07:57:55,96.4
23.5644416667,87.28253,07:57:56,96.4
23.564445,87.2825216667,07:57:57,96.4
23.56445,87.2825133333,07:57:58,96.4
23.564455,87.282505,07:57:59,96.2
23.5644583333,87.282495,07:58:00,96.1
23.5644633333,87.2824833333,07:58:01,95.9
23.5644666667,87.282475,07:58:02,95.6
23.5644683333,87.2824683333,07:58:03,95.3
23.56447,87.2824633333,07:58:04,95.2
23.5644733333,87.2824583333,07:58:05,95.0
23.5644783333,87.2824433333,07:58:06,95.9
23.5644816667,87.2824366667,07:58:07,95.9
23.5644866667,87.2824316667,07:58:08,95.9
23.5644916667,87.2824266667,07:58:09,95.8
23.5644966667,87.2824233333,07:58:10,95.7
23.5645033333,87.2824166667,07:58:11,95.5
23.5645116667,87.2824083333,07:58:12,95.8
23.5645216667,87.2824,07:58:13,95.8
23.5645316667,87.2823933333,07:58:14,95.7
23.5645383333,87.2823883333,07:58:15,95.8
23.564545,87.2823883333,07:58:16,95.9
23.5645516667,87.2823866667,07:58:17,95.9
23.5645583333,87.2823883333,07:58:18,95.9
23.564565,87.2823883333,07:58:19,95.8
23.56457,87.2823883333,07:58:20,95.8
23.56457,87.28239,07:58:21,95.9
23.56457,87.28239,07:58:22,96.0
23.5645683333,87.2823916667,07:58:23,96.1
23.5645683333,87.2823916667,07:58:24,96.1
23.5645683333,87.2823916667,07:58:25,96.1
23.5645683333,87.2823916667,07:58:26,96.1
23.5645683333,87.2823916667,07:58:27,96.1
23.5645683333,87.2823916667,07:58:28,96.1
23.5645683333,87.2823916667,07:58:29,96.1
23.5645683333,87.2823933333,07:58:30,96.1
23.5645683333,87.2823933333,07:58:31,96.1
23.5645683333,87.2823933333,07:58:32,96.1
23.5645683333,87.2823933333,07:58:33,96.1
23.5645683333,87.2823933333,07:58:34,96.1
23.5645683333,87.2823933333,07:58:35,96.1
23.5645683333,87.2823933333,07:58:36,96.1
23.56457,87.2823916667,07:58:37,96.1
23.5645716667,87.2823916667,07:58:38,96.1
23.564575,87.2823933333,07:58:39,96.2
23.564575,87.2823966667,07:58:40,96.2
23.5645766667,87.2824,07:58:41,96.2
23.5645783333,87.2824016667,07:58:42,96.2
23.5645833333,87.2824033333,07:58:43,96.2
23.5645883333,87.2824066667,07:58:44,96.3
23.5645916667,87.28241,07:58:45,96.2
23.564595,87.2824133333,07:58:46,96.3
23.5645983333,87.2824166667,07:58:47,96.3
23.5646066667,87.282425,07:58:48,96.1
23.564615,87.2824383333,07:58:49,96.1
23.564625,87.2824616667,07:58:50,96.0
23.5646316667,87.2824816667,07:58:51,95.9
23.5646416667,87.2825016667,07:58:52,95.8
23.564655,87.2825216667,07:58:53,95.6
23.56467,87.28254,07:58:54,95.7
23.5646833333,87.28256,07:58:55,95.5
23.5646983333,87.2825816667,07:58:56,95.3
23.5647166667,87.2826066667,07:58:57,95.0
23.5647333333,87.2826333333,07:58:58,95.0
23.5647466667,87.2826633333,07:58:59,96.0
23.56476,87.2826916667,07:59:00,96.2
23.5647766667,87.2827216667,07:59:01,96.5
23.56479,87.2827483333,07:59:02,96.6
23.5648066667,87.2827733333,07:59:03,96.6
23.5648216667,87.2828,07:59:04,96.9
23.5648383333,87.28283,07:59:05,96.7
23.5648533333,87.282865,07:59:06,97.8
23.56487,87.2829,07:59:07,97.9
23.5648866667,87.282935,07:59:08,97.8
23.5649066667,87.28297,07:59:09,97.7
23.564925,87.2830083333,07:59:10,98.5
23.5649466667,87.283045,07:59:11,98.7
23.5649666667,87.2830816667,07:59:12,99.2
23.5649883333,87.28312,07:59:13,99.7
23.5650083333,87.28316,07:59:14,100.5
23.5650283333,87.2831983333,07:59:15,101.1
23.5650483333,87.2832366667,07:59:16,101.5
23.5650683333,87.283275,07:59:17,101.5
23.5650883333,87.2833083333,07:59:18,101.7
23.565105,87.28334,07:59:19,101.8
23.56512,87.2833666667,07:59:20,102.0
23.5651383333,87.28339,07:59:21,101.6
23.565155,87.2834216667,07:59:22,101.7
23.5651683333,87.2834516667,07:59:23,101.8
23.5651833333,87.2834833333,07:59:24,101.9
23.5651983333,87.283515,07:59:25,102.1
23.5652116667,87.28355,07:59:26,102.2
23.5652283333,87.2835866667,07:59:27,102.5
23.5652483333,87.2836233333,07:59:28,102.6
23.5652716667,87.28366,07:59:29,102.6
23.5652983333,87.2836966667,07:59:30,102.7
23.565325,87.2837333333,07:59:31,102.9
23.5653516667,87.28377,07:59:32,103.0
23.5653783333,87.2838083333,07:59:33,103.3
23.5654033333,87.2838466667,07:59:34,103.4
23.5654316667,87.283885,07:59:35,103.7
23.5654566667,87.2839233333,07:59:36,104.5
23.56548,87.2839583333,07:59:37,104.5
23.5655016667,87.28399,07:59:38,104.8
23.5655216667,87.2840183333,07:59:39,105.3
23.5655416667,87.2840416667,07:59:40,105.5
23.5655616667,87.2840566667,07:59:41,105.6
23.5655816667,87.284065,07:59:42,105.7
23.5656033333,87.2840666667,07:59:43,105.7
23.5656233333,87.2840633333,07:59:44,105.7
23.5656416667,87.2840566667,07:59:45,105.5
23.5656583333,87.284045,07:59:46,105.4
23.565675,87.2840283333,07:59:47,105.2
23.56569,87.2840016667,07:59:48,105.0
23.5657033333,87.2839666667,07:59:49,104.7
23.5657116667,87.2839233333,07:59:50,104.3
23.5657166667,87.2838783333,07:59:51,103.8
23.565725,87.2838183333,07:59:52,103.2
23.5657283333,87.283765,07:59:53,102.8
23.5657316667,87.2837133333,07:59:54,102.4
23.565735,87.2836616667,07:59:55,102.1
23.56574,87.28361,07:59:56,101.9
23.565745,87.28356,07:59:57,101.6
23.5657516667,87.2835133333,07:59:58,101.3
23.56576,87.2834666667,07:59:59,101.0
23.5657666667,87.2834166667,08:00:00,100.7
23.5657733333,87.2833583333,08:00:01,100.3
23.5657816667,87.2832966667,08:00:02,99.9
23.5657883333,87.2832333333,08:00:03,99.4
23.5657966667,87.2831716667,08:00:04,99.2
23.56581,87.2831166667,08:00:05,98.9
23.5658316667,87.28307,08:00:06,98.7
23.5658566667,87.28303,08:00:07,98.5
23.5658866667,87.28299,08:00:08,98.4
23.5659216667,87.2829516667,08:00:09,98.3
23.565965,87.2829166667,08:00:10,98.2
23.5660116667,87.2828916667,08:00:11,98.2
23.5660616667,87.2828783333,08:00:12,98.1
