latitude,longitude,timestamp,altitude
23.5643383333,87.2829466667,12:55:52,100.7
23.5643383333,87.2829466667,12:55:53,100.7
23.5643383333,87.2829466667,12:55:54,100.7
23.5643383333,87.2829466667,12:55:55,100.7
23.5643383333,87.2829466667,12:55:56,100.7
23.5643383333,87.2829466667,12:55:57,100.7
23.5643383333,87.2829466667,12:55:58,100.7
23.5643383333,87.2829466667,12:55:59,100.7
23.5643383333,87.2829466667,12:56:00,100.7
23.5643383333,87.2829466667,12:56:01,100.7
23.5643383333,87.2829466667,12:56:02,100.7
23.5643383333,87.2829466667,12:56:03,100.7
23.5643383333,87.2829466667,12:56:04,100.7
23.5643383333,87.2829466667,12:56:05,100.7
23.5643383333,87.2829466667,12:56:06,100.7
23.5643383333,87.2829483333,12:56:07,100.7
23.5643383333,87.2829483333,12:56:08,100.7
23.5643383333,87.2829483333,12:56:09,100.7
23.5643383333,87.2829483333,12:56:10,100.7
23.5643383333,87.2829483333,12:56:11,100.7
23.5643383333,87.2829483333,12:56:12,100.7
23.5643383333,87.2829483333,12:56:13,100.7
23.5643383333,87.2829483333,12:56:14,100.7
23.5643383333,87.2829483333,12:56:15,100.7
23.5643383333,87.2829483333,12:56:16,100.7
23.5643383333,87.2829483333,12:56:17,100.7
23.5643383333,87.2829483333,12:56:18,100.7
23.5643383333,87.2829483333,12:56:19,100.7
23.5643383333,87.2829483333,12:56:20,100.7
23.5643383333,87.2829483333,12:56:21,100.7
23.5643383333,87.2829483333,12:56:22,100.7
23.5643383333,87.2829483333,12:56:23,100.7
23.5643383333,87.2829483333,12:56:24,100.7
23.5643383333,87.2829483333,12:56:25,100.7
23.5643383333,87.2829483333,12:56:26,100.7
23.5643383333,87.2829483333,12:56:27,100.7
23.5643383333,87.2829483333,12:56:28,100.7
23.5643383333,87.2829483333,12:56:29,100.7
23.5643383333,87.2829483333,12:56:30,100.7
23.5643383333,87.2829483333,12:56:31,100.7
23.5643383333,87.2829483333,12:56:32,100.7
23.5643383333,87.2829483333,12:56:33,100.7
23.5643383333,87.2829483333,12:56:34,100.7
23.5643383333,87.2829483333,12:56:35,100.6
23.5643383333,87.2829483333,12:56:36,100.6
23.5643383333,87.2829483333,12:56:37,100.6
23.5643383333,87.2829483333,12:56:38,100.6
23.5643383333,87.2829483333,12:56:39,100.6
23.5643383333,87.2829483333,12:56:40,100.6
23.5643383333,87.2829483333,12:56:41,100.6
23.5643383333,87.2829483333,12:56:42,100.6
23.5643383333,87.2829483333,12:56:43,100.6
23.5643383333,87.2829483333,12:56:44,100.6
23.5643383333,87.2829483333,12:56:45,100.6
23.5643383333,87.2829483333,12:56:46,100.6
23.5643383333,87.2829483333,12:56:47,100.6
23.5643383333,87.2829483333,12:56:48,100.6
23.5643383333,87.2829483333,12:56:49,100.6
23.5643383333,87.2829483333,12:56:50,100.6
23.5643383333,87.2829483333,12:56:51,100.6
23.5643383333,87.2829483333,12:56:52,100.6
23.5643383333,87.2829483333,12:56:53,100.6
23.5643383333,87.2829483333,12:56:54,100.6
23.5643383333,87.2829483333,12:56:55,100.6
23.5643383333,87.2829483333,12:56:56,100.6
23.5643383333,87.2829483333,12:56:57,100.6
23.5643383333,87.2829483333,12:56:58,100.6
23.5643383333,87.2829483333,12:56:59,100.6
23.5643383333,87.2829483333,12:57:00,100.6
23.5643383333,87.2829483333,12:57:01,100.6
23.5643383333,87.2829483333,12:57:02,100.6
23.5643383333,87.2829483333,12:57:03,100.6
23.5643383333,87.2829483333,12:57:04,100.6
23.5643383333,87.2829483333,12:57:05,100.6
23.5643383333,87.2829483333,12:57:06,100.6
23.5643383333,87.2829483333,12:57:07,100.6
23.5643383333,87.2829483333,12:57:08,100.6
23.5643383333,87.2829483333,12:57:09,100.6
23.5643383333,87.2829483333,12:57:10,100.6
23.5643383333,87.2829483333,12:57:11,100.6
23.5643383333,87.2829483333,12:57:12,100.6
23.5643383333,87.2829466667,12:57:13,100.6
23.5643383333,87.2829466667,12:57:14,100.6
23.5643383333,87.2829466667,12:57:15,100.6
23.5643383333,87.2829466667,12:57:16,100.6
23.5643383333,87.2829466667,12:57:17,100.6
23.5643383333,87.2829466667,12:57:18,100.6
23.5643383333,87.2829466667,12:57:19,100.6
23.5643383333,87.2829466667,12:57:20,100.6
23.5643383333,87.2829483333,12:57:21,100.6
23.5643383333,87.2829483333,12:57:22,100.6
23.5643383333,87.2829483333,12:57:23,100.6
23.5643383333,87.2829483333,12:57:24,100.6
23.5643383333,87.2829466667,12:57:25,100.6
23.5643383333,87.2829466667,12:57:26,100.6
23.5643383333,87.2829466667,12:57:27,100.6
23.5643383333,87.2829466667,12:57:28,100.6
23.5643383333,87.2829466667,12:57:29,100.6
23.5643383333,87.2829466667,12:57:30,100.6
23.5643383333,87.2829466667,12:57:31,100.6
23.5643383333,87.2829466667,12:57:32,100.6
23.5643383333,87.2829466667,12:57:33,100.6
23.5643383333,87.2829466667,12:57:34,100.6
23.5643383333,87.2829466667,12:57:35,100.6
23.5643383333,87.2829466667,12:57:36,100.6
23.5643383333,87.2829466667,12:57:37,100.6
23.5643383333,87.2829466667,12:57:38,100.6
23.5643383333,87.2829466667,12:57:39,100.6
23.5643383333,87.2829483333,12:57:40,100.6
23.5643383333,87.2829483333,12:57:41,100.6
23.5643383333,87.2829483333,12:57:42,100.6
23.5643383333,87.2829483333,12:57:43,100.6
23.5643383333,87.2829483333,12:57:44,100.6
23.5643383333,87.2829483333,12:57:45,100.6
23.5643383333,87.2829483333,12:57:46,100.6
23.5643383333,87.2829483333,12:57:47,100.6
23.5643383333,87.2829483333,12:57:48,100.6
23.5643383333,87.2829483333,12:57:49,100.6
23.5643383333,87.2829483333,12:57:50,100.6
23.5643383333,87.2829483333,12:57:51,100.6
23.5643383333,87.2829483333,12:57:52,100.6
23.5643383333,87.2829483333,12:57:53,100.6
23.5643383333,87.2829483333,12:57:54,100.6
23.5643383333,87.2829483333,12:57:55,100.6
23.5643383333,87.2829483333,12:57:56,100.6
23.5643383333,87.2829483333,12:57:57,100.6
23.5643383333,87.2829483333,12:57:58,100.6
23.5643383333,87.2829483333,12:57:59,100.6
23.5643383333,87.2829483333,12:58:00,100.6
23.5643383333,87.2829483333,12:58:01,100.6
23.5643383333,87.2829483333,12:58:02,100.6
23.5643383333,87.2829483333,12:58:03,100.6
23.5643383333,87.2829483333,12:58:04,100.6
23.5643383333,87.2829483333,12:58:05,100.6
23.5643383333,87.2829483333,12:58:06,100.6
23.5643383333,87.2829483333,12:58:07,100.6
23.5643383333,87.2829483333,12:58:08,100.6
23.5643383333,87.2829483333,12:58:09,100.6
23.5643383333,87.2829483333,12:58:10,100.6
23.5643383333,87.2829483333,12:58:11,100.6
23.5643383333,87.2829483333,12:58:12,100.6
23.5643383333,87.2829483333,12:58:13,100.6
23.5643383333,87.2829483333,12:58:14,100.6
23.5643383333,87.2829483333,12:58:15,100.6
23.5643383333,87.2829483333,12:58:16,100.6
23.5643383333,87.2829483333,12:58:17,100.6
23.5643383333,87.2829483333,12:58:18,100.6
23.5643383333,87.2829483333,12:58:19,100.6
23.5643383333,87.2829483333,12:58:20,100.6
23.5643383333,87.2829483333,12:58:21,100.6
23.5643383333,87.2829483333,12:58:22,100.6
23.5643383333,87.2829483333,12:58:23,100.6
23.5643383333,87.2829483333,12:58:24,100.6
23.5643383333,87.2829483333,12:58:25,100.6
23.5643383333,87.2829483333,12:58:26,100.6
23.5643383333,87.2829483333,12:58:27,100.6
23.5643383333,87.2829483333,12:58:28,100.6
23.5643383333,87.2829483333,12:58:29,100.6
23.5643383333,87.2829483333,12:58:30,100.6
23.5643383333,87.2829483333,12:58:31,100.6
23.5643383333,87.2829483333,12:58:32,100.6
23.5643383333,87.2829483333,12:58:33,100.6
23.5643383333,87.2829483333,12:58:34,100.6
23.5643366667,87.2829483333,12:58:35,100.6
23.5643366667,87.2829483333,12:58:36,100.6
23.5643366667,87.2829483333,12:58:37,100.6
23.5643366667,87.2829483333,12:58:38,100.6
23.5643366667,87.2829483333,12:58:39,100.6
23.5643366667,87.2829483333,12:58:40,100.6
23.5643366667,87.2829483333,12:58:41,100.6
23.5643366667,87.2829483333,12:58:42,100.6
23.5643366667,87.2829483333,12:58:43,100.6
23.5643366667,87.2829483333,12:58:44,100.6
23.5643366667,87.2829483333,12:58:45,100.6
23.5643366667,87.2829483333,12:58:46,100.6
23.5643366667,87.2829483333,12:58:47,100.6
23.5643366667,87.2829483333,12:58:48,100.6
23.5643366667,87.2829483333,12:58:49,100.6
23.5643366667,87.2829483333,12:58:50,100.6
23.5643366667,87.2829483333,12:58:51,100.6
23.5643366667,87.2829483333,12:58:52,100.6
23.5643366667,87.2829483333,12:58:53,100.6
23.5643366667,87.2829483333,12:58:54,100.6
23.5643366667,87.2829483333,12:58:55,100.6
23.5643366667,87.2829483333,12:58:56,100.6
23.5643366667,87.2829483333,12:58:57,100.6
23.5643366667,87.2829483333,12:58:58,100.6
23.5643366667,87.2829483333,12:58:59,100.6
23.5643366667,87.2829483333,12:59:00,100.6
23.5643366667,87.2829483333,12:59:01,100.6
23.5643366667,87.2829483333,12:59:02,100.6
23.5643366667,87.2829483333,12:59:03,100.6
23.5643366667,87.2829483333,12:59:04,100.6
23.5643366667,87.2829483333,12:59:05,100.6
23.5643366667,87.2829483333,12:59:06,100.6
23.5643366667,87.2829483333,12:59:07,100.6
23.5643366667,87.2829483333,12:59:08,100.6
23.5643366667,87.2829483333,12:59:09,100.6
23.5643366667,87.2829483333,12:59:10,100.6
23.5643366667,87.2829483333,12:59:11,100.6
23.5643366667,87.2829483333,12:59:12,100.6
23.5643366667,87.2829483333,12:59:13,100.6
23.5643366667,87.2829483333,12:59:14,100.6
23.5643366667,87.2829483333,12:59:15,100.6
23.5643366667,87.2829483333,12:59:16,100.6
23.5643366667,87.2829483333,12:59:17,100.6
23.5643366667,87.2829483333,12:59:18,100.6
23.5643383333,87.2829483333,12:59:19,100.6
23.5643383333,87.2829483333,12:59:20,100.6
23.5643383333,87.2829483333,12:59:21,100.6
23.5643383333,87.2829483333,12:59:22,100.6
23.5643383333,87.2829483333,12:59:23,100.6
23.5643383333,87.2829483333,12:59:24,100.6
23.5643383333,87.2829483333,12:59:25,100.6
23.5643366667,87.2829483333,12:59:26,100.6
23.5643366667,87.2829483333,12:59:27,100.6
23.5643366667,87.2829483333,12:59:28,100.6
23.5643366667,87.2829483333,12:59:29,100.6
23.5643366667,87.2829483333,12:59:30,100.6
23.5643366667,87.2829483333,12:59:31,100.6
23.5643366667,87.2829483333,12:59:32,100.6
23.5643366667,87.2829483333,12:59:33,100.6
23.5643366667,87.2829483333,12:59:34,100.6
23.5643366667,87.2829483333,12:59:35,100.6
23.5643366667,87.2829483333,12:59:36,100.6
23.5643366667,87.2829483333,12:59:37,100.6
23.5643366667,87.2829483333,12:59:38,100.6
23.5643366667,87.2829483333,12:59:39,100.6
23.5643366667,87.2829483333,12:59:40,100.6
23.5643366667,87.2829483333,12:59:41,100.6
23.5643366667,87.2829483333,12:59:42,100.6
23.5643366667,87.2829483333,12:59:43,100.6
23.5643366667,87.2829483333,12:59:44,100.6
23.5643366667,87.2829483333,12:59:45,100.6
23.5643366667,87.2829483333,12:59:46,100.6
23.5643366667,87.2829483333,12:59:47,100.6
23.5643366667,87.2829483333,12:59:48,100.6
23.5643366667,87.2829483333,12:59:49,100.6
23.5643366667,87.2829483333,12:59:50,100.6
23.5643366667,87.2829483333,12:59:51,100.6
23.5643366667,87.2829483333,12:59:52,100.6
23.5643366667,87.2829483333,12:59:53,100.6
23.5643366667,87.2829483333,12:59:54,100.6
23.5643366667,87.2829483333,12:59:55,100.6
23.5643366667,87.2829483333,12:59:56,100.6
23.5643366667,87.2829483333,12:59:57,100.6
23.5643366667,87.2829483333,12:59:58,100.6
23.5643366667,87.2829483333,12:59:59,100.6
23.5643366667,87.2829483333,13:00:00,100.6
23.5643366667,87.2829483333,13:00:01,100.6
23.5643366667,87.2829483333,13:00:02,100.6
23.5643366667,87.2829483333,13:00:03,100.6
23.5643366667,87.2829483333,13:00:04,100.6
23.5643366667,87.2829483333,13:00:05,100.6
23.5643366667,87.2829483333,13:00:06,100.6
23.5643366667,87.2829483333,13:00:07,100.6
23.5643366667,87.2829483333,13:00:08,100.5
23.5643366667,87.2829483333,13:00:09,100.5
23.5643366667,87.2829483333,13:00:10,100.5
23.5643366667,87.2829483333,13:00:11,100.5
23.5643366667,87.2829483333,13:00:12,100.5
23.5643366667,87.2829483333,13:00:13,100.5
23.5643366667,87.2829483333,13:00:14,100.5
23.5643366667,87.2829483333,13:00:15,100.5
23.5643366667,87.2829483333,13:00:16,100.5
23.5643366667,87.2829483333,13:00:17,100.5
23.5643366667,87.2829483333,13:00:18,100.5
23.5643366667,87.2829483333,13:00:19,100.5
23.5643366667,87.2829483333,13:00:20,100.5
23.5643366667,87.2829483333,13:00:21,100.5
23.5643366667,87.2829483333,13:00:22,100.5
23.5643366667,87.2829483333,13:00:23,100.5
23.5643366667,87.2829483333,13:00:24,100.5
23.5643366667,87.2829483333,13:00:25,100.5
23.5643366667,87.2829483333,13:00:26,100.5
23.5643366667,87.2829483333,13:00:27,100.5
23.5643366667,87.2829483333,13:00:28,100.5
23.5643366667,87.2829483333,13:00:29,100.5
23.5643366667,87.2829483333,13:00:30,100.5
23.5643366667,87.2829483333,13:00:31,100.5
23.5643366667,87.2829483333,13:00:32,100.5
23.5643366667,87.2829483333,13:00:33,100.5
23.5643366667,87.2829483333,13:00:34,100.5
23.5643366667,87.2829483333,13:00:35,100.5
23.5643366667,87.2829483333,13:00:36,100.5
23.5643366667,87.2829483333,13:00:37,100.5
23.5643366667,87.2829483333,13:00:38,100.4
23.5643366667,87.2829483333,13:00:39,100.4
23.5643366667,87.2829483333,13:00:40,100.4
23.5643366667,87.2829483333,13:00:41,100.4
23.5643366667,87.2829483333,13:00:42,100.4
23.5643366667,87.2829483333,13:00:43,100.4
23.5643366667,87.2829483333,13:00:44,100.4
23.5643366667,87.2829483333,13:00:45,100.4
23.5643366667,87.2829483333,13:00:46,100.4
23.5643366667,87.2829483333,13:00:47,100.4
23.5643366667,87.2829483333,13:00:48,100.4
23.5643366667,87.2829483333,13:00:49,100.4
23.5643366667,87.2829483333,13:00:50,100.4
23.5643366667,87.2829483333,13:00:51,100.4
23.5643366667,87.2829483333,13:00:52,100.4
23.5643366667,87.2829483333,13:00:53,100.4
23.5643366667,87.2829483333,13:00:54,100.4
23.5643366667,87.2829483333,13:00:55,100.4
23.5643366667,87.2829483333,13:00:56,100.4
23.5643366667,87.2829483333,13:00:57,100.4
23.5643366667,87.2829483333,13:00:58,100.4
23.5643366667,87.2829483333,13:00:59,100.4
23.5643366667,87.2829483333,13:01:00,100.4
23.5643366667,87.2829483333,13:01:01,100.4
23.5643366667,87.2829483333,13:01:02,100.4
23.5643366667,87.2829483333,13:01:03,100.4
23.5643366667,87.2829483333,13:01:04,100.4
23.5643366667,87.2829483333,13:01:05,100.4
23.5643366667,87.2829483333,13:01:06,100.4
23.5643366667,87.2829483333,13:01:07,100.4
23.5643366667,87.2829483333,13:01:08,100.4
23.5643366667,87.2829483333,13:01:09,100.4
23.5643366667,87.2829483333,13:01:10,100.4
23.5643366667,87.2829483333,13:01:11,100.3
23.5643366667,87.2829483333,13:01:12,100.3
23.5643366667,87.2829483333,13:01:13,100.3
23.5643366667,87.2829483333,13:01:14,100.3
23.5643366667,87.2829483333,13:01:15,100.3
23.5643366667,87.2829483333,13:01:16,100.3
23.5643366667,87.2829466667,13:01:17,100.3
23.5643366667,87.2829466667,13:01:18,100.3
23.5643366667,87.2829466667,13:01:19,100.3
23.5643366667,87.2829466667,13:01:20,100.3
23.5643366667,87.2829483333,13:01:21,100.3
23.5643366667,87.2829483333,13:01:22,100.3
23.5643366667,87.2829483333,13:01:23,100.3
23.5643366667,87.2829466667,13:01:24,100.3
23.5643366667,87.2829466667,13:01:25,100.3
23.5643366667,87.2829466667,13:01:26,100.3
23.5643366667,87.2829466667,13:01:27,100.3
23.5643366667,87.2829466667,13:01:28,100.3
23.5643366667,87.2829466667,13:01:29,100.3
23.5643366667,87.2829466667,13:01:30,100.3
23.5643366667,87.2829466667,13:01:31,100.3
23.5643366667,87.2829466667,13:01:32,100.3
23.5643366667,87.2829466667,13:01:33,100.3
23.5643366667,87.2829466667,13:01:34,100.3
23.5643366667,87.2829466667,13:01:35,100.3
23.5643366667,87.2829466667,13:01:36,100.3
23.5643366667,87.2829466667,13:01:37,100.3
23.5643366667,87.2829466667,13:01:38,100.3
23.5643366667,87.2829466667,13:01:39,100.3
23.5643366667,87.2829466667,13:01:40,100.3
23.5643366667,87.2829466667,13:01:41,100.3
23.5643366667,87.2829466667,13:01:42,100.3
23.5643366667,87.2829466667,13:01:43,100.3
23.5643366667,87.2829466667,13:01:44,100.3
23.5643366667,87.2829466667,13:01:45,100.3
23.5643366667,87.2829466667,13:01:46,100.3
23.5643366667,87.2829466667,13:01:47,100.3
23.5643366667,87.2829466667,13:01:48,100.3
23.5643366667,87.2829466667,13:01:49,100.3
23.564335,87.2829466667,13:01:50,100.3
23.564335,87.2829466667,13:01:51,100.3
23.564335,87.2829466667,13:01:52,100.3
23.564335,87.2829466667,13:01:53,100.3
23.564335,87.2829466667,13:01:54,100.3
23.564335,87.2829466667,13:01:55,100.3
23.564335,87.2829466667,13:01:56,100.3
