latitude,longitude,timestamp,altitude
23.56438,87.282995,13:49:46,92.7
23.56438,87.282995,13:49:47,92.7
23.56438,87.282995,13:49:48,92.7
23.56438,87.282995,13:49:49,92.7
23.56438,87.282995,13:49:50,92.7
23.56438,87.282995,13:49:51,92.7
23.56438,87.282995,13:49:52,92.7
23.56438,87.282995,13:49:53,92.7
23.56438,87.282995,13:49:54,92.7
23.56438,87.282995,13:49:55,92.7
23.56438,87.282995,13:49:56,92.7
23.56438,87.282995,13:49:57,92.7
23.56438,87.282995,13:49:58,92.7
23.56438,87.282995,13:49:59,92.7
23.56438,87.282995,13:50:00,92.7
23.56438,87.282995,13:50:01,92.7
23.56438,87.282995,13:50:02,92.7
23.56438,87.282995,13:50:03,92.7
23.56438,87.282995,13:50:04,92.7
23.56438,87.282995,13:50:05,92.7
23.56438,87.282995,13:50:06,92.7
23.56438,87.282995,13:50:07,92.7
23.56438,87.282995,13:50:08,92.7
23.56438,87.282995,13:50:09,92.7
23.56438,87.282995,13:50:10,92.7
23.56438,87.282995,13:50:11,92.7
23.56438,87.282995,13:50:12,92.7
23.56438,87.282995,13:50:13,92.7
23.56438,87.282995,13:50:14,92.7
23.56438,87.282995,13:50:15,92.7
23.56438,87.282995,13:50:16,92.7
23.56438,87.282995,13:50:17,92.7
23.56438,87.282995,13:50:18,92.7
23.56438,87.282995,13:50:19,92.7
23.56438,87.282995,13:50:20,92.7
23.56438,87.282995,13:50:21,92.7
23.56438,87.282995,13:50:22,92.7
23.56438,87.282995,13:50:23,92.7
23.56438,87.282995,13:50:24,92.7
23.56438,87.282995,13:50:25,92.7
23.56438,87.282995,13:50:26,92.7
23.56438,87.282995,13:50:27,92.7
23.56438,87.282995,13:50:28,92.7
23.56438,87.282995,13:50:29,92.7
23.56438,87.282995,13:50:30,92.7
23.56438,87.282995,13:50:31,92.7
23.56438,87.282995,13:50:32,92.7
23.56438,87.282995,13:50:33,92.7
23.56438,87.282995,13:50:34,92.7
23.56438,87.282995,13:50:35,92.7
23.56438,87.282995,13:50:36,92.7
23.56438,87.282995,13:50:37,92.7
23.56438,87.282995,13:50:38,92.7
23.56438,87.282995,13:50:39,92.7
23.56438,87.282995,13:50:40,92.7
23.56438,87.282995,13:50:41,92.7
23.56438,87.282995,13:50:42,92.7
23.56438,87.282995,13:50:43,92.7
23.56438,87.282995,13:50:44,92.7
23.56438,87.282995,13:50:45,92.7
23.56438,87.282995,13:50:46,92.7
23.56438,87.282995,13:50:47,92.7
23.56438,87.282995,13:50:48,92.7
23.56438,87.282995,13:50:49,92.7
23.56438,87.282995,13:50:50,92.7
23.56438,87.282995,13:50:51,92.7
23.56438,87.282995,13:50:52,92.7
23.56438,87.282995,13:50:53,92.7
23.56438,87.282995,13:50:54,92.7
23.56438,87.282995,13:50:55,92.7
23.56438,87.282995,13:50:56,92.7
23.56438,87.282995,13:50:57,92.7
23.56438,87.282995,13:50:58,92.7
23.56438,87.282995,13:50:59,92.7
23.56438,87.282995,13:51:00,92.7
23.56438,87.282995,13:51:01,92.7
23.56438,87.282995,13:51:02,92.7
23.56438,87.282995,13:51:03,92.7
23.56438,87.282995,13:51:04,92.7
23.56438,87.282995,13:51:05,92.7
23.56438,87.282995,13:51:06,92.7
23.56438,87.282995,13:51:07,92.7
23.56438,87.282995,13:51:08,92.7
23.56438,87.282995,13:51:09,92.7
23.56438,87.282995,13:51:10,92.7
23.56438,87.282995,13:51:11,92.7
23.5643816667,87.2829883333,13:51:12,92.7
23.5643816667,87.2829883333,13:51:13,92.7
23.564385,87.28298,13:51:14,92.6
23.564385,87.2829766667,13:51:15,92.6
23.564385,87.2829766667,13:51:16,92.6
23.564385,87.2829766667,13:51:17,92.6
23.564385,87.2829766667,13:51:18,92.6
23.564385,87.2829766667,13:51:19,92.6
23.564385,87.2829766667,13:51:20,92.6
23.564385,87.2829766667,13:51:21,92.6
23.564385,87.2829766667,13:51:22,92.6
23.564385,87.2829766667,13:51:23,92.6
23.564385,87.2829766667,13:51:24,92.6
23.564385,87.2829766667,13:51:25,92.6
23.564385,87.2829766667,13:51:26,92.6
23.564385,87.2829766667,13:51:27,92.6
23.564385,87.2829766667,13:51:28,92.6
23.564385,87.2829766667,13:51:29,92.6
23.564385,87.2829766667,13:51:30,92.6
23.564385,87.2829766667,13:51:31,92.6
23.564385,87.2829766667,13:51:32,92.6
23.564385,87.2829766667,13:51:33,92.6
23.564385,87.2829766667,13:51:34,92.6
23.564385,87.2829766667,13:51:35,92.6
23.564385,87.2829766667,13:51:36,92.6
23.564385,87.2829766667,13:51:37,92.6
23.564385,87.2829766667,13:51:38,92.6
23.564385,87.2829766667,13:51:39,92.6
23.564385,87.2829766667,13:51:40,92.6
23.564385,87.2829766667,13:51:41,92.6
23.564385,87.2829766667,13:51:42,92.6
23.564385,87.2829766667,13:51:43,92.6
23.564385,87.2829766667,13:51:44,92.6
23.564385,87.2829766667,13:51:45,92.6
23.564385,87.2829766667,13:51:46,92.6
23.564385,87.2829766667,13:51:47,92.6
